run_id	category	slug	status	output
2026-07-20T000000Z	morphology	flagellar_arrangement	ok	research/traits/morphology/flagellar_arrangement-deep-research-falcon.md
2026-07-20T000000Z	morphology	dumbbell_shaped	ok	research/traits/morphology/dumbbell_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	flask_shaped	ok	research/traits/morphology/flask_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	flagellated	ok	research/traits/morphology/flagellated-deep-research-falcon.md
2026-07-20T000000Z	morphology	gas_vesicle	ok	research/traits/morphology/gas_vesicle-deep-research-falcon.md
2026-07-20T000000Z	morphology	ellipsoidal	ok	research/traits/morphology/ellipsoidal-deep-research-falcon.md
2026-07-20T000000Z	morphology	gram_variable	ok	research/traits/morphology/gram_variable-deep-research-falcon.md
2026-07-20T000000Z	morphology	gram_positive	ok	research/traits/morphology/gram_positive-deep-research-falcon.md
2026-07-20T000000Z	morphology	fusiform_shaped	ok	research/traits/morphology/fusiform_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	gram_negative	ok	research/traits/morphology/gram_negative-deep-research-falcon.md
2026-07-20T000000Z	morphology	gliding	ok	research/traits/morphology/gliding-deep-research-falcon.md
2026-07-20T000000Z	morphology	green_pigmented	ok	research/traits/morphology/green_pigmented-deep-research-falcon.md
2026-07-20T000000Z	morphology	gram_stain	ok	research/traits/morphology/gram_stain-deep-research-falcon.md
2026-07-20T000000Z	morphology	heterocyst	ok	research/traits/morphology/heterocyst-deep-research-falcon.md
2026-07-20T000000Z	morphology	helical_shaped	ok	research/traits/morphology/helical_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	monotrichous	ok	research/traits/morphology/monotrichous-deep-research-falcon.md
2026-07-20T000000Z	morphology	irregular_shaped	ok	research/traits/morphology/irregular_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	lophotrichous	ok	research/traits/morphology/lophotrichous-deep-research-falcon.md
2026-07-20T000000Z	morphology	motile	ok	research/traits/morphology/motile-deep-research-falcon.md
2026-07-20T000000Z	morphology	magnetosome	ok	research/traits/morphology/magnetosome-deep-research-falcon.md
2026-07-20T000000Z	morphology	intracellular_inclusion	ok	research/traits/morphology/intracellular_inclusion-deep-research-falcon.md
2026-07-20T000000Z	morphology	non_spore_forming	ok	research/traits/morphology/non_spore_forming-deep-research-falcon.md
2026-07-20T000000Z	morphology	non_motile	ok	research/traits/morphology/non_motile-deep-research-falcon.md
2026-07-20T000000Z	morphology	motility	ok	research/traits/morphology/motility-deep-research-falcon.md
2026-07-20T000000Z	morphology	mycelial_growth	ok	research/traits/morphology/mycelial_growth-deep-research-falcon.md
2026-07-20T000000Z	morphology	oval_shaped	ok	research/traits/morphology/oval_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	orange_pigmented	ok	research/traits/morphology/orange_pigmented-deep-research-falcon.md
2026-07-20T000000Z	morphology	ovoid_shaped	ok	research/traits/morphology/ovoid_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	peritrichous	ok	research/traits/morphology/peritrichous-deep-research-falcon.md
2026-07-20T000000Z	morphology	pleomorphic_shaped	ok	research/traits/morphology/pleomorphic_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	pink_pigmented	ok	research/traits/morphology/pink_pigmented-deep-research-falcon.md
2026-07-20T000000Z	morphology	polyhydroxyalkanoate_granule	ok	research/traits/morphology/polyhydroxyalkanoate_granule-deep-research-falcon.md
2026-07-20T000000Z	morphology	pigmentation	ok	research/traits/morphology/pigmentation-deep-research-falcon.md
2026-07-20T000000Z	morphology	prosthecate	ok	research/traits/morphology/prosthecate-deep-research-falcon.md
2026-07-20T000000Z	morphology	polyphosphate_granule	ok	research/traits/morphology/polyphosphate_granule-deep-research-falcon.md
2026-07-20T000000Z	morphology	rod_shaped	ok	research/traits/morphology/rod_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	ring_shaped	ok	research/traits/morphology/ring_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	sarcina_arrangement	ok	research/traits/morphology/sarcina_arrangement-deep-research-falcon.md
2026-07-20T000000Z	morphology	sphere_shaped	ok	research/traits/morphology/sphere_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	s_layer	ok	research/traits/morphology/s_layer-deep-research-falcon.md
2026-07-20T000000Z	morphology	red_pigmented	ok	research/traits/morphology/red_pigmented-deep-research-falcon.md
2026-07-20T000000Z	morphology	spore_forming	ok	research/traits/morphology/spore_forming-deep-research-falcon.md
2026-07-20T000000Z	morphology	spiral_shaped	ok	research/traits/morphology/spiral_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	spirochete_shaped	ok	research/traits/morphology/spirochete_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	spore_shaped	ok	research/traits/morphology/spore_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	spindle_shaped	ok	research/traits/morphology/spindle_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	staphylococcus_arrangement	ok	research/traits/morphology/staphylococcus_arrangement-deep-research-falcon.md
2026-07-20T000000Z	morphology	sulfur_globule	ok	research/traits/morphology/sulfur_globule-deep-research-falcon.md
2026-07-20T000000Z	morphology	sporulation	ok	research/traits/morphology/sporulation-deep-research-falcon.md
2026-07-20T000000Z	morphology	streptococcus_arrangement	ok	research/traits/morphology/streptococcus_arrangement-deep-research-falcon.md
2026-07-20T000000Z	morphology	star_shaped	ok	research/traits/morphology/star_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	square_shaped	ok	research/traits/morphology/square_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	tailed_shaped	ok	research/traits/morphology/tailed_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	swarming_motility	ok	research/traits/morphology/swarming_motility-deep-research-falcon.md
2026-07-20T000000Z	morphology	tetrad_arrangement	ok	research/traits/morphology/tetrad_arrangement-deep-research-falcon.md
2026-07-20T000000Z	morphology	twitching_motility	ok	research/traits/morphology/twitching_motility-deep-research-falcon.md
2026-07-20T000000Z	morphology	vibrio_shaped	ok	research/traits/morphology/vibrio_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	triangular_shaped	ok	research/traits/morphology/triangular_shaped-deep-research-falcon.md
2026-07-20T000000Z	morphology	white_pigmented	ok	research/traits/morphology/white_pigmented-deep-research-falcon.md
2026-07-20T000000Z	physiology	carboxydotrophic	ok	research/traits/physiology/carboxydotrophic-deep-research-falcon.md
2026-07-20T000000Z	morphology	yellow_pigmented	ok	research/traits/morphology/yellow_pigmented-deep-research-falcon.md
2026-07-20T000000Z	physiology	antibiotic_resistance	ok	research/traits/physiology/antibiotic_resistance-deep-research-falcon.md
2026-07-20T000000Z	physiology	catalase_activity	ok	research/traits/physiology/catalase_activity-deep-research-falcon.md
2026-07-20T000000Z	physiology	autotrophic	ok	research/traits/physiology/autotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	bioluminescence	ok	research/traits/physiology/bioluminescence-deep-research-falcon.md
2026-07-20T000000Z	physiology	chemoautolithotrophic	ok	research/traits/physiology/chemoautolithotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	chemoautotrophic	ok	research/traits/physiology/chemoautotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	chemolithoautotrophic	ok	research/traits/physiology/chemolithoautotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	chemolithoheterotrophic	ok	research/traits/physiology/chemolithoheterotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	chemoheterotrophic	ok	research/traits/physiology/chemoheterotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	chemoorganoheterotrophic	ok	research/traits/physiology/chemoorganoheterotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	chemolithotrophic	ok	research/traits/physiology/chemolithotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	chemotaxis	ok	research/traits/physiology/chemotaxis-deep-research-falcon.md
2026-07-20T000000Z	physiology	copiotrophic	ok	research/traits/physiology/copiotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	chemoorganotrophic	ok	research/traits/physiology/chemoorganotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	dormancy	ok	research/traits/physiology/dormancy-deep-research-falcon.md
2026-07-20T000000Z	physiology	chemotrophic	ok	research/traits/physiology/chemotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	hydrogenotrophic	ok	research/traits/physiology/hydrogenotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	lithoautotrophic	ok	research/traits/physiology/lithoautotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	lithoheterotrophic	ok	research/traits/physiology/lithoheterotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	heterotrophic	ok	research/traits/physiology/heterotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	methanotrophic	ok	research/traits/physiology/methanotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	natural_competence	ok	research/traits/physiology/natural_competence-deep-research-falcon.md
2026-07-20T000000Z	physiology	mixotrophic	ok	research/traits/physiology/mixotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	lithotrophic	ok	research/traits/physiology/lithotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	nutrient_adaptation	ok	research/traits/physiology/nutrient_adaptation-deep-research-falcon.md
2026-07-20T000000Z	physiology	organoheterotrophic	ok	research/traits/physiology/organoheterotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	oligotrophic	ok	research/traits/physiology/oligotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	oxidase_activity	ok	research/traits/physiology/oxidase_activity-deep-research-falcon.md
2026-07-20T000000Z	physiology	methylotrophic	ok	research/traits/physiology/methylotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	organotrophic	ok	research/traits/physiology/organotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	oxidative_stress_response	ok	research/traits/physiology/oxidative_stress_response-deep-research-falcon.md
2026-07-20T000000Z	physiology	persister_cell_formation	ok	research/traits/physiology/persister_cell_formation-deep-research-falcon.md
2026-07-20T000000Z	physiology	photolithotrophic	ok	research/traits/physiology/photolithotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	photoheterotrophic	ok	research/traits/physiology/photoheterotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	photoorganoheterotrophic	ok	research/traits/physiology/photoorganoheterotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	photolithoautotrophic	ok	research/traits/physiology/photolithoautotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	photoautotrophic	ok	research/traits/physiology/photoautotrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	phototrophic	ok	research/traits/physiology/phototrophic-deep-research-falcon.md
2026-07-20T000000Z	physiology	urease_activity	ok	research/traits/physiology/urease_activity-deep-research-falcon.md
2026-07-20T000000Z	physiology	spore_germination	ok	research/traits/physiology/spore_germination-deep-research-falcon.md
2026-07-20T000000Z	physiology	stress_response	ok	research/traits/physiology/stress_response-deep-research-falcon.md
2026-07-20T000000Z	physiology	viable_but_nonculturable_state	ok	research/traits/physiology/viable_but_nonculturable_state-deep-research-falcon.md
2026-07-20T000000Z	physiology	trophic_type	ok	research/traits/physiology/trophic_type-deep-research-falcon.md
2026-07-20T000000Z	upper	material_entity	ok	research/traits/upper/material_entity-deep-research-falcon.md
2026-07-20T000000Z	physiology	quorum_sensing	ok	research/traits/physiology/quorum_sensing-deep-research-falcon.md
2026-07-20T000000Z	upper	biological_process	ok	research/traits/upper/biological_process-deep-research-falcon.md
2026-07-20T000000Z	upper	observation	ok	research/traits/upper/observation-deep-research-falcon.md
2026-07-20T000000Z	upper	phenotype	ok	research/traits/upper/phenotype-deep-research-falcon.md
2026-07-20T000000Z	upper	quality	ok	research/traits/upper/quality-deep-research-falcon.md
2026-07-20T000000Z	environment	nacl_optimum_mid2	ok	research/traits/environment/nacl_optimum_mid2-deep-research-falcon.md
2026-08-04T000000Z	ecology	animal_pathogen	ok	research/traits/ecology/animal_pathogen-deep-research-falcon.md
2026-08-04T000000Z	ecology	biosafety_level	ok	research/traits/ecology/biosafety_level-deep-research-falcon.md
2026-08-04T000000Z	ecology	biosafety_level_1	ok	research/traits/ecology/biosafety_level_1-deep-research-falcon.md
2026-08-04T000000Z	ecology	biofilm_formation	ok	research/traits/ecology/biofilm_formation-deep-research-falcon.md
2026-08-04T000000Z	ecology	biosafety_level_5	ok	research/traits/ecology/biosafety_level_5-deep-research-falcon.md
2026-08-04T000000Z	ecology	biosafety_level_3	ok	research/traits/ecology/biosafety_level_3-deep-research-falcon.md
2026-08-04T000000Z	ecology	commensalism	ok	research/traits/ecology/commensalism-deep-research-falcon.md
2026-08-04T000000Z	ecology	biosafety_level_2	ok	research/traits/ecology/biosafety_level_2-deep-research-falcon.md
2026-08-04T061322Z	ecology	endosymbiosis	ok	research/traits/ecology/endosymbiosis-deep-research-falcon.md
2026-08-04T061322Z	ecology	biosafety_level_4	ok	research/traits/ecology/biosafety_level_4-deep-research-falcon.md
2026-08-04T061322Z	ecology	gut_associated	ok	research/traits/ecology/gut_associated-deep-research-falcon.md
2026-08-04T061322Z	ecology	free_living	ok	research/traits/ecology/free_living-deep-research-falcon.md
2026-08-04T061322Z	ecology	habitat_association	ok	research/traits/ecology/habitat_association-deep-research-falcon.md
2026-08-04T061322Z	ecology	host_associated	ok	research/traits/ecology/host_associated-deep-research-falcon.md
2026-08-04T061322Z	ecology	mutualism	ok	research/traits/ecology/mutualism-deep-research-falcon.md
2026-08-04T061322Z	ecology	human_pathogen	ok	research/traits/ecology/human_pathogen-deep-research-falcon.md
2026-08-04T061322Z	ecology	nitrogen_fixing_symbiosis	ok	research/traits/ecology/nitrogen_fixing_symbiosis-deep-research-falcon.md
2026-08-04T061322Z	ecology	opportunistic_pathogen	ok	research/traits/ecology/opportunistic_pathogen-deep-research-falcon.md
2026-08-04T061322Z	ecology	parasitism	ok	research/traits/ecology/parasitism-deep-research-falcon.md
2026-08-04T061322Z	ecology	plant_pathogen	ok	research/traits/ecology/plant_pathogen-deep-research-falcon.md
2026-08-04T061322Z	ecology	pathogenic_to_host	ok	research/traits/ecology/pathogenic_to_host-deep-research-falcon.md
2026-08-04T061322Z	ecology	saprotrophy	ok	research/traits/ecology/saprotrophy-deep-research-falcon.md
2026-08-04T061322Z	ecology	rhizosphere_association	ok	research/traits/ecology/rhizosphere_association-deep-research-falcon.md
2026-08-04T061322Z	ecology	predatory_bacterium	ok	research/traits/ecology/predatory_bacterium-deep-research-falcon.md
2026-08-04T061322Z	ecology	soil_dwelling	ok	research/traits/ecology/soil_dwelling-deep-research-falcon.md
2026-08-04T061322Z	ecology	symbiosis	ok	research/traits/ecology/symbiosis-deep-research-falcon.md
2026-08-04T061322Z	environment	acidotolerant	ok	research/traits/environment/acidotolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	acidophilic	ok	research/traits/environment/acidophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	aerotolerant	ok	research/traits/environment/aerotolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	aerobic	ok	research/traits/environment/aerobic-deep-research-falcon.md
2026-08-04T061322Z	environment	alkaphilic	ok	research/traits/environment/alkaphilic-deep-research-falcon.md
2026-08-04T061322Z	environment	alkalotolerant	ok	research/traits/environment/alkalotolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	arsenic_tolerant	ok	research/traits/environment/arsenic_tolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	anaerobic	ok	research/traits/environment/anaerobic-deep-research-falcon.md
2026-08-04T061322Z	environment	cadmium_tolerant	ok	research/traits/environment/cadmium_tolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	cobalt_tolerant	ok	research/traits/environment/cobalt_tolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	euryhaline	ok	research/traits/environment/euryhaline-deep-research-falcon.md
2026-08-04T061322Z	environment	delta_phenotype_with_numerical_limits	ok	research/traits/environment/delta_phenotype_with_numerical_limits-deep-research-falcon.md
2026-08-04T061322Z	environment	desiccation_tolerant	ok	research/traits/environment/desiccation_tolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	extreme_hyperthermophilic	ok	research/traits/environment/extreme_hyperthermophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	extremely_halophilic	ok	research/traits/environment/extremely_halophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	copper_tolerant	ok	research/traits/environment/copper_tolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	facultatively_acidophilic	ok	research/traits/environment/facultatively_acidophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	facultative_oxygen_preference	ok	research/traits/environment/facultative_oxygen_preference-deep-research-falcon.md
2026-08-04T061322Z	environment	facultative_psychrophilic	ok	research/traits/environment/facultative_psychrophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	facultatively_alkaphilic	ok	research/traits/environment/facultatively_alkaphilic-deep-research-falcon.md
2026-08-04T061322Z	environment	facultatively_anaerobic	ok	research/traits/environment/facultatively_anaerobic-deep-research-falcon.md
2026-08-04T061322Z	environment	growth_range_phenotype_with_numerical_limits	ok	research/traits/environment/growth_range_phenotype_with_numerical_limits-deep-research-falcon.md
2026-08-04T061322Z	environment	facultatively_aerobic	ok	research/traits/environment/facultatively_aerobic-deep-research-falcon.md
2026-08-04T061322Z	environment	haloalkaliphilic	ok	research/traits/environment/haloalkaliphilic-deep-research-falcon.md
2026-08-04T061322Z	environment	halophily_preference	ok	research/traits/environment/halophily_preference-deep-research-falcon.md
2026-08-04T061322Z	environment	halophilic	ok	research/traits/environment/halophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	halotolerant	ok	research/traits/environment/halotolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	hyperthermophilic	ok	research/traits/environment/hyperthermophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	mercury_tolerant	ok	research/traits/environment/mercury_tolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	mesophilic	ok	research/traits/environment/mesophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	ionizing_radiation_tolerant	ok	research/traits/environment/ionizing_radiation_tolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	microaerophilic	ok	research/traits/environment/microaerophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	metal_tolerant	ok	research/traits/environment/metal_tolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	moderately_halophilic	ok	research/traits/environment/moderately_halophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_delta_high	ok	research/traits/environment/nacl_delta_high-deep-research-falcon.md
2026-08-04T061322Z	environment	microaerotolerant	ok	research/traits/environment/microaerotolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_delta	ok	research/traits/environment/nacl_delta-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_optimum	ok	research/traits/environment/nacl_optimum-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_delta_low	ok	research/traits/environment/nacl_delta_low-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_delta_mid2	ok	research/traits/environment/nacl_delta_mid2-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_delta_mid1	ok	research/traits/environment/nacl_delta_mid1-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_optimum_mid2	ok	research/traits/environment/nacl_optimum_mid2-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_optimum_low	ok	research/traits/environment/nacl_optimum_low-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_optimum_mid1	ok	research/traits/environment/nacl_optimum_mid1-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_range_high	ok	research/traits/environment/nacl_range_high-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_range	ok	research/traits/environment/nacl_range-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_optimum_high	ok	research/traits/environment/nacl_optimum_high-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_range_low	ok	research/traits/environment/nacl_range_low-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_range_mid1	ok	research/traits/environment/nacl_range_mid1-deep-research-falcon.md
2026-08-04T061322Z	environment	nacl_range_mid2	ok	research/traits/environment/nacl_range_mid2-deep-research-falcon.md
2026-08-04T061322Z	environment	neutrophilic	ok	research/traits/environment/neutrophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	non_halophilic	ok	research/traits/environment/non_halophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	obligately_acidophilic	ok	research/traits/environment/obligately_acidophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	obligately_aerobic	ok	research/traits/environment/obligately_aerobic-deep-research-falcon.md
2026-08-04T061322Z	environment	obligately_alkaphilic	ok	research/traits/environment/obligately_alkaphilic-deep-research-falcon.md
2026-08-04T061322Z	environment	optimum_phenotype_with_numerical_limits	ok	research/traits/environment/optimum_phenotype_with_numerical_limits-deep-research-falcon.md
2026-08-04T061322Z	environment	obligately_anaerobic	ok	research/traits/environment/obligately_anaerobic-deep-research-falcon.md
2026-08-04T061322Z	environment	oxygen_preference	ok	research/traits/environment/oxygen_preference-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_delta	ok	research/traits/environment/ph_delta-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_delta_high	ok	research/traits/environment/ph_delta_high-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_delta_low	ok	research/traits/environment/ph_delta_low-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_delta_mid2	ok	research/traits/environment/ph_delta_mid2-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_delta_mid3	ok	research/traits/environment/ph_delta_mid3-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_delta_mid1	ok	research/traits/environment/ph_delta_mid1-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_delta_very_low	ok	research/traits/environment/ph_delta_very_low-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_optimum	ok	research/traits/environment/ph_optimum-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_growth_preference	ok	research/traits/environment/ph_growth_preference-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_optimum_high	ok	research/traits/environment/ph_optimum_high-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_optimum_low	ok	research/traits/environment/ph_optimum_low-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_optimum_mid1	ok	research/traits/environment/ph_optimum_mid1-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_range	fail:1	
2026-08-04T061322Z	environment	ph_optimum_mid2	fail:1	
2026-08-04T061322Z	environment	ph_phenotype_with_numerical_limits	ok	research/traits/environment/ph_phenotype_with_numerical_limits-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_range_mid1	ok	research/traits/environment/ph_range_mid1-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_range_high	ok	research/traits/environment/ph_range_high-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_range_low	ok	research/traits/environment/ph_range_low-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_range_mid2	ok	research/traits/environment/ph_range_mid2-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_range_very_low	ok	research/traits/environment/ph_range_very_low-deep-research-falcon.md
2026-08-04T061322Z	environment	ph_range_mid3	ok	research/traits/environment/ph_range_mid3-deep-research-falcon.md
2026-08-04T061322Z	environment	piezophilic	ok	research/traits/environment/piezophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	pressure_delta	ok	research/traits/environment/pressure_delta-deep-research-falcon.md
2026-08-04T061322Z	environment	piezotolerant	ok	research/traits/environment/piezotolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	pressure_optimum	ok	research/traits/environment/pressure_optimum-deep-research-falcon.md
2026-08-04T061322Z	environment	pressure_range	ok	research/traits/environment/pressure_range-deep-research-falcon.md
2026-08-04T061322Z	environment	radiotolerant	ok	research/traits/environment/radiotolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	psychrophilic	ok	research/traits/environment/psychrophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	psychrotolerant	ok	research/traits/environment/psychrotolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	slightly_halophilic	ok	research/traits/environment/slightly_halophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	stenohaline	ok	research/traits/environment/stenohaline-deep-research-falcon.md
2026-08-04T061322Z	environment	salinity_phenotype_with_numerical_limits	ok	research/traits/environment/salinity_phenotype_with_numerical_limits-deep-research-falcon.md
2026-08-04T061322Z	environment	strictly_anaerobic	ok	research/traits/environment/strictly_anaerobic-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_delta_high	ok	research/traits/environment/temperature_delta_high-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_delta	ok	research/traits/environment/temperature_delta-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_delta_low	ok	research/traits/environment/temperature_delta_low-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_delta_mid1	ok	research/traits/environment/temperature_delta_mid1-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_delta_very_low	ok	research/traits/environment/temperature_delta_very_low-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_delta_mid2	ok	research/traits/environment/temperature_delta_mid2-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_optimum_low	ok	research/traits/environment/temperature_optimum_low-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_optimum_high	ok	research/traits/environment/temperature_optimum_high-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_optimum_mid1	ok	research/traits/environment/temperature_optimum_mid1-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_optimum_mid3	ok	research/traits/environment/temperature_optimum_mid3-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_optimum_mid2	ok	research/traits/environment/temperature_optimum_mid2-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_optimum	ok	research/traits/environment/temperature_optimum-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_optimum_very_low	ok	research/traits/environment/temperature_optimum_very_low-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_phenotype_with_numerical_limits	ok	research/traits/environment/temperature_phenotype_with_numerical_limits-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_optimum_mid4	ok	research/traits/environment/temperature_optimum_mid4-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_preference	ok	research/traits/environment/temperature_preference-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_range	ok	research/traits/environment/temperature_range-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_range_high	ok	research/traits/environment/temperature_range_high-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_range_mid1	ok	research/traits/environment/temperature_range_mid1-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_range_low	ok	research/traits/environment/temperature_range_low-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_range_mid2	ok	research/traits/environment/temperature_range_mid2-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_range_mid3	ok	research/traits/environment/temperature_range_mid3-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_range_mid4	ok	research/traits/environment/temperature_range_mid4-deep-research-falcon.md
2026-08-04T061322Z	environment	temperature_range_very_low	ok	research/traits/environment/temperature_range_very_low-deep-research-falcon.md
2026-08-04T061322Z	environment	uv_radiation_tolerant	ok	research/traits/environment/uv_radiation_tolerant-deep-research-falcon.md
2026-08-04T061322Z	environment	thermophilic	ok	research/traits/environment/thermophilic-deep-research-falcon.md
2026-08-04T061322Z	environment	xerophilic	ok	research/traits/environment/xerophilic-deep-research-falcon.md
