file	locator	defect	severity	detail
data/traits/environment/nacl_optimum_high.yaml	nacl_optimum_high_extreme_halophile:acidic_proteome->protein_function_high_salinity[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41559-024-02505-6 has no snippet
data/traits/environment/nacl_optimum_high.yaml	nacl_optimum_high_extreme_halophile:intracellular_kcl->acidic_proteome[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41559-024-02505-6 has no snippet
data/traits/environment/nacl_optimum_high.yaml	nacl_optimum_high_extreme_halophile:na_h_antiporter->salt_in_strategy[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/microorganisms12081738 has no snippet
data/traits/environment/nacl_optimum_high.yaml	nacl_optimum_high_extreme_halophile:salt_in_strategy->intracellular_kcl[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1002/pro.5003 has no snippet
data/traits/environment/nacl_optimum_high.yaml	nacl_optimum_high_extreme_halophile:salt_in_strategy->potassium_uptake_system[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1002/pro.5003 has no snippet
data/traits/environment/nacl_optimum_low.yaml	nacl_optimum_low_non_halophile_setpoint:*	REUSED_SNIPPET	WARN	3 evidence items share one snippet: 'optimal NaCl'
data/traits/environment/nacl_optimum_low.yaml	nacl_optimum_low_non_halophile_setpoint:compatible_solute_accumulation->osmotic_stress_adaptation[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00619-25 has no snippet
data/traits/environment/nacl_optimum_low.yaml	nacl_optimum_low_non_halophile_setpoint:cyclic_di_amp->k_uptake_systems[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mmbr.00181-23 has no snippet
data/traits/environment/nacl_optimum_low.yaml	nacl_optimum_low_non_halophile_setpoint:cyclic_di_amp->opua_opuc_transport[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mmbr.00181-23 has no snippet
data/traits/environment/nacl_optimum_low.yaml	nacl_optimum_low_non_halophile_setpoint:halotolerant_organism->non_halophile_optimum_definition[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1007/s40201-020-00519-3 has no snippet
data/traits/environment/nacl_optimum_low.yaml	nacl_optimum_low_non_halophile_setpoint:minimal_osmoadaptive_load->compatible_solute_accumulation[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00619-25 has no snippet
data/traits/environment/nacl_optimum_low.yaml	nacl_optimum_low_non_halophile_setpoint:non_halophile_optimum_definition->nacl_optimum_low_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2019.01895 has no snippet
data/traits/environment/nacl_optimum_mid1.yaml	nacl_optimum_mid1_slight_halophile:elevated_nacl->glycine_betaine[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00145-24 has no snippet
data/traits/environment/nacl_optimum_mid1.yaml	nacl_optimum_mid1_slight_halophile:elevated_nacl->l_proline[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00145-24 has no snippet
data/traits/environment/nacl_optimum_mid1.yaml	nacl_optimum_mid1_slight_halophile:nacl_optimum_mid1_trait->slight_halophile_physiology[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/biotech14020049 has no snippet
data/traits/environment/nacl_optimum_mid1.yaml	nacl_optimum_mid1_slight_halophile:slight_halophile_physiology->compatible_solute_strategy[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/frmbi.2023.1329925 has no snippet
data/traits/environment/nacl_optimum_mid1.yaml	nacl_optimum_mid1_slight_halophile:slight_halophile_physiology->salt_in_strategy[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/frmbi.2023.1329925 has no snippet
data/traits/environment/nacl_optimum_mid2.yaml	nacl_optimum_mid2_moderate_halophile:compatible_solute_strategy->ectoine[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s12934-025-02757-2 has no snippet
data/traits/environment/nacl_optimum_mid2.yaml	nacl_optimum_mid2_moderate_halophile:compatible_solute_strategy->glycine_betaine[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/biotech14020049 has no snippet
data/traits/environment/nacl_optimum_mid2.yaml	nacl_optimum_mid2_moderate_halophile:compatible_solute_strategy->l_proline[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s12934-025-02757-2 has no snippet
data/traits/environment/nacl_optimum_mid2.yaml	nacl_optimum_mid2_moderate_halophile:ectoine_biosynthesis_module->ectoine[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.01905-23 has no snippet
data/traits/environment/nacl_optimum_mid2.yaml	nacl_optimum_mid2_moderate_halophile:elevated_nacl->ectoine_biosynthesis_module[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.01905-23 has no snippet
data/traits/environment/nacl_optimum_mid2.yaml	nacl_optimum_mid2_moderate_halophile:elevated_nacl->ectoine_biosynthesis_module[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s12934-024-02515-w has no snippet
data/traits/environment/nacl_optimum_mid2.yaml	nacl_optimum_mid2_moderate_halophile:pronounced_compatible_solutes->compatible_solute_strategy[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/biotech14020049 has no snippet
data/traits/environment/nacl_range.yaml	nacl_range_tolerance_breadth:c_di_amp->high_salt_tolerance[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/MMBR.00181-23 has no snippet
data/traits/environment/nacl_range.yaml	nacl_range_tolerance_breadth:c_di_amp->kdp_expression[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/MMBR.00181-23 has no snippet
data/traits/environment/nacl_range.yaml	nacl_range_tolerance_breadth:c_di_amp->kima_kup_k_uptake[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/MMBR.00181-23 has no snippet
data/traits/environment/nacl_range.yaml	nacl_range_tolerance_breadth:c_di_amp->opua_solute_importers[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/MMBR.00181-23 has no snippet
data/traits/environment/nacl_range.yaml	nacl_range_tolerance_breadth:c_di_amp->trk_ktr_k_influx[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/MMBR.00181-23 has no snippet
data/traits/environment/nacl_range_high.yaml	nacl_range_high_extreme_halophile:acidic_amino_acid_enrichment->protein_function_high_ionic[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuy026 has no snippet
data/traits/environment/nacl_range_high.yaml	nacl_range_high_extreme_halophile:compatible_solutes->protein_stabilization[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1007/978-3-030-18975-4_4 has no snippet
data/traits/environment/nacl_range_high.yaml	nacl_range_high_extreme_halophile:high_external_nacl->intracellular_potassium[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41559-024-02505-6 has no snippet
data/traits/environment/nacl_range_high.yaml	nacl_range_high_extreme_halophile:salt_in_physiology->acidic_proteome[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41559-024-02505-6 has no snippet
data/traits/environment/nacl_range_high.yaml	nacl_range_high_extreme_halophile:salt_in_physiology->intracellular_potassium[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuy026 has no snippet
data/traits/environment/nacl_range_low.yaml	nacl_range_low_non_halophile:c_di_amp->opu_solute_importers[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mmbr.00181-23 has no snippet
data/traits/environment/nacl_range_low.yaml	nacl_range_low_non_halophile:choline_uptake->glycine_betaine_synthesis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1126/sciadv.ado6229 has no snippet
data/traits/environment/nacl_range_low.yaml	nacl_range_low_non_halophile:hyperosmotic_stress->compatible_solute_accumulation[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsml/uqad020 has no snippet
data/traits/environment/nacl_range_low.yaml	nacl_range_low_non_halophile:hypoosmotic_shock->mechanosensitive_channels[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsml/uqad020 has no snippet
data/traits/environment/nacl_range_low.yaml	nacl_range_low_non_halophile:nacl_concentration->hyperosmotic_stress[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsml/uqad020 has no snippet
data/traits/environment/nacl_range_mid1.yaml	nacl_range_mid1_slight_halophile:compatible_solute_strategy->halotolerant_and_moderate_halophiles[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/FEMSRE/FUY026 has no snippet
data/traits/environment/nacl_range_mid1.yaml	nacl_range_mid1_slight_halophile:moderate_halophile->optimal_growth_0_5_to_2_5_M_salt[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/MMBR.62.2.504-544.1998 has no snippet
data/traits/environment/nacl_range_mid1.yaml	nacl_range_mid1_slight_halophile:nacl_range_mid1_trait->slight_halophile[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1007/978-3-540-74231-9 has no snippet
data/traits/environment/nacl_range_mid1.yaml	nacl_range_mid1_slight_halophile:potassium_accumulation->osmotic_balance[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/AEM.00145-24 has no snippet
data/traits/environment/nacl_range_mid1.yaml	nacl_range_mid1_slight_halophile:slight_halophile->moderate_halophile[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1007/978-3-540-74231-9 has no snippet
data/traits/environment/nacl_range_mid2.yaml	nacl_range_mid2_moderate_halophile:betAB_pathway->glycine_betaine[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1192059 has no snippet
data/traits/environment/nacl_range_mid2.yaml	nacl_range_mid2_moderate_halophile:ectABC_operon->ectoine[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1192059 has no snippet
data/traits/environment/nacl_range_mid2.yaml	nacl_range_mid2_moderate_halophile:ectoine->nacl_range_mid2_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s12934-024-02358-5 has no snippet
data/traits/environment/nacl_range_mid2.yaml	nacl_range_mid2_moderate_halophile:glutamate_glutamine_pools->robust_osmoadaptive_tolerance[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s12934-024-02358-5 has no snippet
data/traits/environment/nacl_range_mid2.yaml	nacl_range_mid2_moderate_halophile:glycine_betaine->robust_osmoadaptive_tolerance[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1192059 has no snippet
data/traits/environment/nacl_range_mid2.yaml	nacl_range_mid2_moderate_halophile:na_k_ion_uptake->osmotic_pressure_balance[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s12934-024-02358-5 has no snippet
data/traits/environment/nacl_range_mid2.yaml	nacl_range_mid2_moderate_halophile:osmotic_pressure_balance->robust_osmoadaptive_tolerance[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s12934-024-02358-5 has no snippet
data/traits/environment/neutrophilic.yaml	evidence[0]	ELLIPTICAL_SNIPPET	ERROR	non-contiguous quote: 'cytoplasmic pH ... must maintain for growth'
data/traits/environment/neutrophilic.yaml	neutrophilic_neutral_ph_homeostasis:amino_acid_decarboxylation->cytoplasmic_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/antibiotics12091474 has no snippet
data/traits/environment/neutrophilic.yaml	neutrophilic_neutral_ph_homeostasis:amino_acid_decarboxylation->proton_motive_force[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/neutrophilic.yaml	neutrophilic_neutral_ph_homeostasis:cytoplasmic_buffering_capacity->intracellular_ph[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/msystems.01037-23 has no snippet
data/traits/environment/neutrophilic.yaml	neutrophilic_neutral_ph_homeostasis:external_acidic_ph->cytoplasmic_proton_influx[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/msystems.01037-23 has no snippet
data/traits/environment/neutrophilic.yaml	neutrophilic_neutral_ph_homeostasis:f1f0_atpase_proton_pump->cytoplasmic_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/antibiotics12091474 has no snippet
data/traits/environment/non_halophilic.yaml	non_halophilic_salt_stress_response:osmotic_upshift->rapid_k_uptake[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mmbr.00181-23 has no snippet
data/traits/environment/non_halophilic.yaml	non_halophilic_salt_stress_response:osmotic_upshift->water_efflux_volume_decrease[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mmbr.00181-23 has no snippet
data/traits/environment/non_halophilic.yaml	non_halophilic_salt_stress_response:rapid_k_uptake->compatible_solute_accumulation[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mmbr.00181-23 has no snippet
data/traits/environment/non_halophilic.yaml	non_halophilic_salt_stress_response:rapid_k_uptake->glutamate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mmbr.00181-23 has no snippet
data/traits/environment/obligately_acidophilic.yaml	obligately_acidophilic_ph_homeostasis:cyclopropane_fatty_acids->low_proton_permeability_membrane[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1149903 has no snippet
data/traits/environment/obligately_acidophilic.yaml	obligately_acidophilic_ph_homeostasis:glutamate_decarboxylase->proton[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1149903 has no snippet
data/traits/environment/obligately_acidophilic.yaml	obligately_acidophilic_ph_homeostasis:hopanoid_membrane->low_proton_permeability_membrane[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1111/1758-2229.70019 has no snippet
data/traits/environment/obligately_acidophilic.yaml	obligately_acidophilic_ph_homeostasis:k_uptake_system_kdp_kef->reversed_membrane_potential[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1149903 has no snippet
data/traits/environment/obligately_acidophilic.yaml	obligately_acidophilic_ph_homeostasis:na_h_antiporter->proton[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1149903 has no snippet
data/traits/environment/obligately_acidophilic.yaml	obligately_acidophilic_ph_homeostasis:p_type_proton_atpase->proton_efflux[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1149903 has no snippet
data/traits/environment/obligately_acidophilic.yaml	obligately_acidophilic_ph_homeostasis:proton_efflux->cytoplasmic_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1149903 has no snippet
data/traits/environment/obligately_aerobic.yaml	obligate_aerobe_oxygen_respiration:anoxia->electron_transport_chain[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/JB.00797-19 has no snippet
data/traits/environment/obligately_aerobic.yaml	obligate_aerobe_oxygen_respiration:catalase->hydrogen_peroxide[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/j.tim.2020.10.001 has no snippet
data/traits/environment/obligately_aerobic.yaml	obligate_aerobe_oxygen_respiration:electron_transport_chain->proton_motive_force[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/JB.00797-19 has no snippet
data/traits/environment/obligately_aerobic.yaml	obligate_aerobe_oxygen_respiration:molecular_oxygen->aerobic_respiration[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1111/cmi.13338 has no snippet
data/traits/environment/obligately_aerobic.yaml	obligate_aerobe_oxygen_respiration:obligate_aerobic_trait->molecular_oxygen[0]	ELLIPTICAL_SNIPPET	ERROR	non-contiguous quote: 'obligate aerobe ... exposed to hypoxia, stops growing'
data/traits/environment/obligately_aerobic.yaml	obligate_aerobe_oxygen_respiration:superoxide->fe_s_cluster_enzymes[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/j.tim.2020.10.001 has no snippet
data/traits/environment/obligately_aerobic.yaml	obligate_aerobe_oxygen_respiration:superoxide_dismutase->superoxide[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/j.tim.2020.10.001 has no snippet
data/traits/environment/obligately_alkaphilic.yaml	obligately_alkaphilic_sodium_cycle_homeostasis:acetate_anion->acetate_transmembrane_diffusion[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1233691 has no snippet
data/traits/environment/obligately_alkaphilic.yaml	obligately_alkaphilic_sodium_cycle_homeostasis:alkaline_external_ph->acetate_anion[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1233691 has no snippet
data/traits/environment/obligately_alkaphilic.yaml	obligately_alkaphilic_sodium_cycle_homeostasis:alkaline_external_ph->anionic_membrane_phospholipids[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2022.1034164 has no snippet
data/traits/environment/obligately_alkaphilic.yaml	obligately_alkaphilic_sodium_cycle_homeostasis:cation_proton_antiporter->obligately_alkaphilic_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/AEM.00145-24 has no snippet
data/traits/environment/obligately_alkaphilic.yaml	obligately_alkaphilic_sodium_cycle_homeostasis:cytoplasmic_ph_homeostasis->obligately_alkaphilic_trait[0]	ELLIPTICAL_SNIPPET	ERROR	non-contiguous quote: 'pH homeostasis ... appears to set the upper pH limit for growth'
data/traits/environment/obligately_alkaphilic.yaml	obligately_alkaphilic_sodium_cycle_homeostasis:net_negative_surface_charge->proton[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2022.1034164 has no snippet
data/traits/environment/obligately_alkaphilic.yaml	obligately_alkaphilic_sodium_cycle_homeostasis:secondary_cell_wall_polymers->net_negative_surface_charge[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2022.1034164 has no snippet
data/traits/environment/obligately_alkaphilic.yaml	obligately_alkaphilic_sodium_cycle_homeostasis:sodium_proton_antiporter->sodium_ion[0]	UNSUPPORTIVE_SNIPPET	WARN	10 chars, supports nothing specific: 'Na+ efflux'
data/traits/environment/obligately_alkaphilic.yaml	obligately_alkaphilic_sodium_cycle_homeostasis:trkah_transport_system->cytoplasmic_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/AEM.00145-24 has no snippet
data/traits/environment/obligately_anaerobic.yaml	obligate_anaerobe_oxygen_toxicity:ferrous_iron->hydroxyl_radical[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41579-021-00583-y has no snippet
data/traits/environment/obligately_anaerobic.yaml	obligate_anaerobe_oxygen_toxicity:hydrogen_peroxide->hydroxyl_radical[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41579-021-00583-y has no snippet
data/traits/environment/obligately_anaerobic.yaml	obligate_anaerobe_oxygen_toxicity:hydroxyl_radical->dna_damage[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41579-021-00583-y has no snippet
data/traits/environment/obligately_anaerobic.yaml	obligate_anaerobe_oxygen_toxicity:molecular_oxygen->fefe_hydrogenase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41579-021-00583-y has no snippet
data/traits/environment/obligately_anaerobic.yaml	obligate_anaerobe_oxygen_toxicity:molecular_oxygen->pyruvate_ferredoxin_oxidoreductase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41579-021-00583-y has no snippet
data/traits/environment/obligately_anaerobic.yaml	obligate_anaerobe_oxygen_toxicity:molecular_oxygen->pyruvate_formate_lyase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41579-021-00583-y has no snippet
data/traits/environment/obligately_anaerobic.yaml	obligate_anaerobe_oxygen_toxicity:oxygen_exposure->oxidative_damage_biomolecules[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s40168-024-01909-7 has no snippet
data/traits/environment/obligately_anaerobic.yaml	obligate_anaerobe_oxygen_toxicity:oxygen_exposure->reactive_oxygen_species[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s40168-024-01909-7 has no snippet
data/traits/environment/obligately_piezophilic.yaml	obligate_piezophily_high_pressure_requirement:membrane_fluidity_maintenance->pressure_dependent_machinery[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmolb.2022.1058381 has no snippet
data/traits/environment/obligately_piezophilic.yaml	obligate_piezophily_high_pressure_requirement:membrane_unsaturated_branched_lipids->membrane_fluidity_maintenance[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmolb.2022.1058381 has no snippet
data/traits/environment/obligately_piezophilic.yaml	obligate_piezophily_high_pressure_requirement:obligate_hhp->membrane_unsaturated_branched_lipids[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmolb.2022.1058381 has no snippet
data/traits/environment/obligately_piezophilic.yaml	obligate_piezophily_high_pressure_requirement:obligate_hhp->obligate_piezophilic_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1099/ijsem.0.001671 has no snippet
data/traits/environment/obligately_piezophilic.yaml	obligate_piezophily_high_pressure_requirement:obligate_piezophilic_trait->ambient_pressure_growth_failure[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41396-021-00930-0 has no snippet
data/traits/environment/obligately_piezophilic.yaml	obligate_piezophily_high_pressure_requirement:pressure_dependent_machinery->obligate_piezophilic_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/srep27289 has no snippet
data/traits/environment/optimum_phenotype_with_numerical_limits.yaml	optimum_phenotype_descriptor:amino_acid_decarboxylation->intracellular_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/optimum_phenotype_with_numerical_limits.yaml	optimum_phenotype_descriptor:amino_acid_decarboxylation->proton_motive_force[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/optimum_phenotype_with_numerical_limits.yaml	optimum_phenotype_descriptor:f1f0_atp_synthase->intracellular_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro2549 has no snippet
data/traits/environment/optimum_phenotype_with_numerical_limits.yaml	optimum_phenotype_descriptor:hyperosmotic_stress->compatible_solute_accumulation[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/optimum_phenotype_with_numerical_limits.yaml	optimum_phenotype_descriptor:na_h_antiporters->intracellular_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/optimum_phenotype_with_numerical_limits.yaml	optimum_phenotype_descriptor:opua_transporter->intracellular_glycine_betaine[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/oxygen_preference.yaml	oxygen_preference_o2_availability_axis:aerobic_phenotype->oxygen_preference_trait[0]	ELLIPTICAL_SNIPPET	ERROR	non-contiguous quote: 'aerobic ... respiration capacities'
data/traits/environment/oxygen_preference.yaml	oxygen_preference_o2_availability_axis:catalase->hydrogen_peroxide[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s43705-023-00251-7 has no snippet
data/traits/environment/oxygen_preference.yaml	oxygen_preference_o2_availability_axis:detoxifying_enzyme_expression->oxygen_tolerance[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00606-23 has no snippet
data/traits/environment/oxygen_preference.yaml	oxygen_preference_o2_availability_axis:molecular_oxygen->oxygen_terminal_electron_acceptor[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1371/journal.ppat.1012084 has no snippet
data/traits/environment/oxygen_preference.yaml	oxygen_preference_o2_availability_axis:oxygen_terminal_electron_acceptor->aerobic_phenotype[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1371/journal.ppat.1012084 has no snippet
data/traits/environment/oxygen_preference.yaml	oxygen_preference_o2_availability_axis:reactive_oxygen_species_stress->detoxifying_enzyme_expression[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00606-23 has no snippet
data/traits/environment/oxygen_preference.yaml	oxygen_preference_o2_availability_axis:superoxide_dismutase->oxygen_tolerance[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s43705-023-00251-7 has no snippet
data/traits/environment/ph_delta.yaml	ph_delta_homeostasis_flexibility:amino_acid_decarboxylase_acid_resistance->low_ph_tolerance[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/microorganisms12091774 has no snippet
data/traits/environment/ph_delta.yaml	ph_delta_homeostasis_flexibility:cation_proton_antiporter_activity->ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/AEM.00569-24 has no snippet
data/traits/environment/ph_delta.yaml	ph_delta_homeostasis_flexibility:f0f1_atpase_activity->ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/ph_delta.yaml	ph_delta_homeostasis_flexibility:membrane_lipid_remodeling->proton_permeability[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2022.1034164 has no snippet
data/traits/environment/ph_delta.yaml	ph_delta_homeostasis_flexibility:oxidative_phosphorylation->ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/microorganisms12081565 has no snippet
data/traits/environment/ph_delta.yaml	ph_delta_homeostasis_flexibility:ph_homeostasis->ph_delta_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/ph_delta.yaml	ph_delta_homeostasis_flexibility:proton_motive_force_generation->ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/ph_delta_high.yaml	ph_delta_high_euryphilic_breadth:constant_pmf->ph_delta_high_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/ph_delta_high.yaml	ph_delta_high_euryphilic_breadth:cytoplasmic_buffering_capacity->cytoplasmic_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/ph_delta_high.yaml	ph_delta_high_euryphilic_breadth:f0f1_atpase->ph_delta_high_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/ph_delta_high.yaml	ph_delta_high_euryphilic_breadth:membrane_lipid_porin_changes->inward_proton_leakage[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro2549 has no snippet
data/traits/environment/ph_delta_high.yaml	ph_delta_high_euryphilic_breadth:metabolite_decarboxylation->ph_delta_high_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/ph_delta_high.yaml	ph_delta_high_euryphilic_breadth:na_h_antiporters->ph_delta_high_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/ph_delta_high.yaml	ph_delta_high_euryphilic_breadth:near_neutral_cytoplasmic_ph->growth_external_ph_5_5_9[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro2549 has no snippet
data/traits/environment/ph_delta_high.yaml	ph_delta_high_euryphilic_breadth:respiratory_proton_pumps->cytoplasmic_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuad033 has no snippet
data/traits/environment/ph_delta_low.yaml	ph_delta_low_limited_breadth:electrogenic_na_h_antiport->alkaline_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro2549 has no snippet
data/traits/environment/ph_delta_low.yaml	ph_delta_low_limited_breadth:external_ph_stress->cytoplasmic_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro2549 has no snippet
data/traits/environment/ph_delta_low.yaml	ph_delta_low_limited_breadth:f1fo_atpase->cytoplasmic_ph_homeostasis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro2549 has no snippet
